,LFQ intensity BIR_1,LFQ intensity BIR_2,LFQ intensity BIR_3,LFQ intensity CHX_1,LFQ intensity CHX_2,LFQ intensity CHX_3,LFQ intensity DCP2_1,LFQ intensity DCP2_2,LFQ intensity DCP2_3,LFQ intensity NOC_1,LFQ intensity NOC_2,LFQ intensity NOC_3,LFQ intensity MB_1,LFQ intensity MB_2,LFQ intensity MB_3,LFQ intensity OS_1,LFQ intensity OS_2,LFQ intensity OS_3,Only identified by site,Reverse,Potential contaminant,Peptides,Razor + unique peptides,Unique peptides,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Q-value,Score,Intensity,MS/MS count,Razor + unique peptides BIR_1,Razor + unique peptides BIR_2,Razor + unique peptides BIR_3,Razor + unique peptides CHX_1,Razor + unique peptides CHX_2,Razor + unique peptides CHX_3,Razor + unique peptides DCP2_1,Razor + unique peptides DCP2_2,Razor + unique peptides DCP2_3,Razor + unique peptides NOC_1,Razor + unique peptides NOC_2,Razor + unique peptides NOC_3,Razor + unique peptides MB_1,Razor + unique peptides MB_2,Razor + unique peptides MB_3,Razor + unique peptides OS_1,Razor + unique peptides OS_2,Razor + unique peptides OS_3,Protein IDs,Majority protein IDs,Protein names,Gene names
3257,0,15842000,0,0,0,20969000,16517000,0,0,18102000,0,0,15956000,17725000,0,28105000,22441000,36324000,,,,4,4,4,"8,5","8,5","8,5","101,98",0,"4,2408",229510000,9,1,2,1,1,1,2,2,1,1,2,1,1,2,4,0,4,3,4,Q9NV70,Q9NV70,Exocyst complex component 1,EXOC1
3258,32172000,53939000,50476000,0,48092000,0,40525000,32819000,38754000,39637000,0,27719000,27581000,40447000,59508000,42499000,61820000,54585000,,,,10,10,10,"26,1","26,1","26,1","73,814",0,"20,743",758580000,40,2,9,6,1,3,1,2,4,3,3,1,3,3,6,7,7,6,7,Q9NV88,Q9NV88,Integrator complex subunit 9,INTS9
3259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5196400,0,0,0,,,,1,1,1,4,4,4,"34,6","0,003096","2,0952",8941100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Q9NVA1,Q9NVA1,Ubiquinol-cytochrome-c reductase complex assembly factor 1,UQCC1
3260,0,0,0,0,0,0,0,0,0,0,0,0,21986000,32847000,29055000,23883000,0,0,,,,6,6,4,"18,4","18,4","12,1","49,398",0,"11,571",206220000,11,0,3,2,0,0,0,2,1,1,0,0,0,2,3,4,3,0,2,Q9NVA2;Q14141,Q9NVA2,Septin-11,SEPT11
3261,40443000,33226000,33026000,49350000,38899000,44607000,0,0,34675000,0,47423000,42547000,35900000,27842000,47510000,0,0,0,,,,8,8,8,"16,4","16,4","16,4","72,889",0,"10,094",468680000,31,5,5,3,5,3,5,1,2,3,1,4,3,3,5,3,3,2,2,Q9NVC6,Q9NVC6,Mediator of RNA polymerase II transcription subunit 17,MED17
3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,"3,8","3,8","3,8","42,243","0,0028265","2,1451",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Q9NVD7,Q9NVD7,Alpha-parvin,PARVA
3263,16731000,25213000,20349000,22760000,24318000,21473000,29802000,22904000,15784000,27424000,20736000,22859000,27382000,27524000,40924000,31830000,37198000,27453000,,,,8,8,8,"15,9","15,9","15,9","85,99",0,"27,098",484220000,31,2,2,3,2,3,3,2,2,2,3,3,3,5,4,5,5,4,6,Q9NVE7,Q9NVE7,Pantothenate kinase 4,PANK4
3264,22138000,16425000,19003000,0,8495700,16186000,6541700,14806000,16656000,18442000,8421700,20047000,21286000,23364000,33188000,257310000,158960000,396609984,,,,18,18,18,"42,8","42,8","42,8","70,352",0,"47,593",1204900000,61,4,3,3,1,3,4,2,3,3,4,5,3,3,4,7,12,14,15,Q9NVH0,Q9NVH0,Exonuclease 3-5 domain-containing protein 2,EXD2
3265,21790000,22451000,0,0,25494000,0,0,23232000,0,0,25354000,29337000,39891000,53421000,36569000,28857000,0,23331000,,,,6,6,6,"17,2","17,2","17,2","63,277",0,"18,153",440580000,22,3,3,2,1,2,0,1,2,1,1,3,2,2,4,5,5,1,3,Q9NVH1,Q9NVH1,DnaJ homolog subfamily C member 11,DNAJC11
3266,20226000,30313000,39130000,43851000,52622000,39428000,48151000,44473000,32044000,49593000,46070000,46691000,47288000,50268000,61243000,74794000,93143000,72671000,,,,11,11,11,"18,3","18,3","18,3","106,83",0,"27,703",950300000,43,2,5,3,4,2,2,3,3,2,6,2,4,5,7,10,8,10,9,Q9NVH2,Q9NVH2,Integrator complex subunit 7,INTS7
3267,367550016,451040000,386160000,408950016,422849984,474600000,389540000,510510016,456689984,528190016,444580000,439409984,457920000,537699968,651939968,847379968,905649984,850460032,,,,38,38,38,"38,4","38,4","38,4","149,32",0,"217,43",9777300000,426,25,26,25,22,22,24,21,23,19,27,21,22,25,29,31,33,32,31,Q9NVI1,Q9NVI1,Fanconi anemia group I protein,FANCI
3268,20228000,19373000,0,35060000,27374000,29436000,22177000,0,0,0,23212000,24980000,0,47815000,85982000,29652000,30474000,0,,,,9,4,2,17,"9,3","5,7","71,368",0,"6,7332",499950000,16,2,2,1,3,2,2,2,1,0,1,2,2,1,4,4,2,3,0,Q9NVI7,Q9NVI7,ATPase family AAA domain-containing protein 3A,ATAD3A
3269,61011000,55717000,93447000,0,0,61569000,71912000,69076000,58922000,40568000,0,0,0,0,0,81571000,78191000,56075000,,,,6,6,6,"14,2","14,2","14,2","78,458",0,"20,133",777040000,17,4,4,3,1,0,3,2,2,2,3,2,1,1,1,1,4,5,5,Q9NVM4,Q9NVM4,Protein arginine N-methyltransferase 7,PRMT7
3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640600,,,,2,2,2,"4,7","4,7","4,7","80,224","0,0020017","2,2932",61917000,4,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,Q9NVM9,Q9NVM9,Protein asunder homolog,ASUN
3271,1538899968,1128899968,1214499968,853150016,947689984,1120800000,1422599936,1180800000,1435200000,958430016,1608000000,1156499968,1094099968,1379000064,602099968,920380032,865270016,885710016,,,,21,21,21,"46,2","46,2","46,2","65,572",0,"58,611",18068000000,254,17,15,14,12,11,10,16,13,14,14,16,15,16,17,16,15,16,14,Q9NVN8,Q9NVN8,Guanine nucleotide-binding protein-like 3-like protein,GNL3L
3272,7028199936,6420400128,5776999936,13811000320,11256000512,11187999744,6548199936,8682800128,8883300352,6799900160,9913700352,11379999744,5475100160,5463799808,3427699968,4627800064,4030400000,4334499840,,,,31,31,31,56,56,56,"75,406",0,"323,31",123270000000,1202,27,28,24,29,27,26,28,26,27,26,27,29,23,28,25,28,27,26,Q9NVP1,Q9NVP1,ATP-dependent RNA helicase DDX18,DDX18
3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21254000,0,0,,,,4,4,4,"38,1","38,1","38,1","22,433",0,"18,584",67713000,14,1,1,2,0,0,0,0,1,1,0,0,0,1,2,1,3,2,1,Q9NVP2,Q9NVP2,Histone chaperone ASF1B,ASF1B
3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6321500,0,13613000,14074000,,,,2,2,2,"16,2","16,2","16,2","20,215","0,00030525","3,1426",77080000,4,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2,1,2,2,Q9NVQ4,Q9NVQ4,Fas apoptotic inhibitory molecule 1,FAIM
3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42545000,28692000,38566000,,,,4,4,4,"10,3","10,3","10,3","80,147",0,"8,2035",141110000,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,4,2,Q9NVR0,Q9NVR0,Kelch-like protein 11,KLHL11
3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6161400,,,,3,3,3,"4,4","4,4","4,4","82,235","0,0083943","1,6543",58433000,6,1,1,0,0,0,0,1,1,0,0,0,1,0,1,2,2,1,1,Q9NVR2,Q9NVR2,Integrator complex subunit 10,INTS10
3277,26247000,32422000,28969000,0,0,0,0,0,0,0,28903000,25915000,22270000,0,0,29220000,32478000,33872000,,,,4,4,4,10,10,10,"91,113",0,"20,534",383000000,18,2,3,2,1,1,1,1,1,1,1,2,3,2,1,0,2,3,3,Q9NVR5,Q9NVR5,Protein kintoun,DNAAF2
3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7172800,0,0,0,,,,1,1,1,"7,1","7,1","7,1","22,184","0,0011761","2,6044",19518000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Q9NVS2,Q9NVS2,"28S ribosomal protein S18a, mitochondrial",MRPS18A
3279,0,0,11650000,0,0,0,0,0,0,0,0,0,0,17360000,16388000,28190000,23096000,22356000,,,,5,5,5,9,9,9,"79,897",0,"6,1305",163350000,8,1,1,2,0,0,1,0,1,1,1,0,1,1,3,3,4,5,4,Q9NVU0,Q9NVU0,DNA-directed RNA polymerase III subunit RPC5,POLR3E
3280,237520000,197780000,194550000,263650000,220720000,179690000,204940000,191410000,257840000,186680000,253600000,204370000,110650000,206770000,148420000,132850000,120160000,115710000,,,,11,11,11,"20,2","20,2","20,2","79,87",0,"29,787",3047800000,92,6,5,5,8,7,7,8,6,9,9,8,5,6,9,8,6,6,6,Q9NVU7,Q9NVU7,Protein SDA1 homolog,SDAD1
3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070300,0,,,,1,1,1,"4,8","4,8","4,8","32,509","0,0011628","2,4523",19346000,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Q9NVV0,Q9NVV0,Trimeric intracellular cation channel type B,TMEM38B
3282,85537000,85134000,86301000,71404000,105830000,92379000,133300000,104790000,110650000,109820000,101650000,92593000,111610000,123190000,105360000,53198000,68007000,70200000,,,,8,8,8,"21,5","21,5","21,5","66,171",0,"94,254",1653900000,35,6,6,4,3,5,6,6,5,4,4,7,5,7,7,7,4,4,4,Q9NVV4,Q9NVV4,"Poly(A) RNA polymerase, mitochondrial",MTPAP
3283,34970000,34963000,26836000,0,0,0,29272000,26856000,29283000,20089000,29178000,29798000,0,21325000,0,23299000,32646000,24096000,,,,5,5,5,"24,7","24,7","24,7","26,933",0,"4,2813",411610000,24,4,5,4,1,1,1,4,4,3,3,3,3,1,3,1,2,2,3,Q9NVX0,Q9NVX0,HAUS augmin-like complex subunit 2,HAUS2
3284,59333000,67783000,63747000,74459000,50771000,69683000,70600000,91454000,74890000,81396000,56047000,50518000,51803000,48712000,40075000,81407000,71652000,63770000,,,,9,9,9,"28,5","28,5","28,5","53,32",0,"23,678",1132900000,73,6,4,5,4,3,5,4,5,5,6,5,6,4,3,5,7,7,9,Q9NVX2,Q9NVX2,Notchless protein homolog 1,NLE1
3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15277000,0,0,,,,1,1,1,"7,6","7,6","7,6","28,338",0,"4,8817",124870000,7,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,Q9NVZ3,Q9NVZ3,Adaptin ear-binding coat-associated protein 2,NECAP2
3286,0,25228000,11848000,21319000,25012000,0,25930000,27788000,23520000,27999000,20853000,0,24819000,29915000,26982000,40488000,43405000,31474000,,,,7,7,7,"8,6","8,6","8,6","127,78",0,"15,964",454290000,27,1,4,2,2,3,1,3,4,3,3,2,1,2,4,5,6,5,5,Q9NW08,Q9NW08,DNA-directed RNA polymerase III subunit RPC2,POLR3B
3287,114490000,144500000,112770000,180310000,146310000,142190000,126690000,150260000,129570000,148940000,144870000,161140000,101910000,125280000,136130000,138630000,138810000,124320000,,,,15,15,15,"25,3","25,3","25,3","85,737",0,"48,661",2350700000,93,10,11,9,12,10,8,6,9,8,12,9,8,8,8,9,10,11,11,Q9NW13,Q9NW13,RNA-binding protein 28,RBM28
3288,0,0,0,0,0,0,0,0,0,0,0,0,0,25946000,35095000,30800000,35744000,29634000,,,,6,6,6,"21,9","21,9","21,9","46,895",0,"35,851",216410000,14,1,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,3,Q9NW64,Q9NW64,Pre-mRNA-splicing factor RBM22,RBM22
3289,140740000,142560000,144410000,0,0,55687000,50918000,25127000,34119000,45140000,31672000,34942000,45567000,44793000,54643000,213200000,158180000,175430000,,,,13,13,13,"25,7","25,7","25,7","73,2",0,"23,565",1534200000,48,9,12,9,1,1,2,4,3,5,4,2,4,5,2,4,11,10,9,Q9NW82,Q9NW82,WD repeat-containing protein 70,WDR70
3290,266180000,252490000,389080000,1410099968,659769984,1779200000,890899968,523460000,819040000,487860000,488510016,1611399936,1060700032,1542899968,794769984,380460000,410080000,451230016,,,,5,5,5,"14,3","14,3","14,3","33,216",0,"6,0464",13043000000,52,4,4,3,4,4,4,5,5,4,5,4,5,5,5,4,4,5,4,Q9NWB6,Q9NWB6,Arginine and glutamate-rich protein 1,ARGLU1
3291,21524000,0,0,33158000,28108000,0,0,32964000,0,77941000,0,18729000,44113000,58470000,97708000,33746000,36433000,0,,,,8,8,8,"10,7","10,7","10,7","117,15",0,"11,538",587970000,25,2,0,0,3,3,0,0,2,0,5,0,2,3,6,6,5,3,1,Q9NWH9,Q9NWH9,SAFB-like transcription modulator,SLTM
3292,0,26189000,0,0,0,0,0,0,0,0,0,0,0,0,0,34463000,36679000,40452000,,,,5,5,5,"14,3","14,3","14,3","72,079",0,"21,484",163590000,12,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,5,5,5,Q9NWL6,Q9NWL6,Asparagine synthetase domain-containing protein 1,ASNSD1
3293,176870000,130410000,153690000,0,0,0,82811000,94305000,83210000,65135000,51590000,63462000,85251000,62872000,33786000,103090000,129240000,111690000,,,,7,7,7,"35,9","35,9","35,9","32,363",0,"74,111",1588500000,35,6,6,6,1,1,1,4,3,2,3,2,5,3,2,3,4,5,5,Q9NWS0,Q9NWS0,PIH1 domain-containing protein 1,PIH1D1
3294,316800000,325390016,302680000,414689984,384350016,311489984,314600000,368830016,370910016,410920000,312550016,289820000,323550016,386660000,304900000,317129984,276870016,235500000,,,,17,17,17,"49,2","49,2","49,2","43,963",0,"41,075",5791100000,196,12,13,10,12,12,9,12,12,10,13,10,11,12,14,15,12,9,8,Q9NWT1,Q9NWT1,p21-activated protein kinase-interacting protein 1,PAK1IP1
3295,1959399936,2404300032,1529900032,573190016,4332499968,2163200000,4358300160,3175099904,5095099904,2880800000,3545400064,2891599872,568520000,1623200000,0,330750016,271920000,2938700032,,,,1,1,1,"2,6","2,6","2,6","48,842","0,0088757","1,6044",46363000000,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,Q9NWU1,Q9NWU1,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial",OXSM
3296,52496000,44843000,45039000,0,0,0,50639000,65270000,60176000,0,0,45452000,55414000,109200000,83659000,59432000,52132000,29256000,,,,7,7,7,"36,4","36,4","36,4","23,64",0,"27,827",970820000,37,3,4,4,1,1,1,3,3,2,1,1,2,2,6,7,4,5,2,Q9NWU5,Q9NWU5,"39S ribosomal protein L22, mitochondrial",MRPL22
3297,19460000,26536000,0,0,0,23063000,29899000,29678000,25096000,18377000,0,24121000,24446000,0,0,24289000,29296000,25139000,,,,3,3,3,"10,9","10,9","10,9","36,56",0,"6,8535",331350000,12,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,3,Q9NWV8,Q9NWV8,BRISC and BRCA1-A complex member 1,BABAM1
3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5469200,,,,1,1,1,"6,8","6,8","6,8","35,919",0,"8,2647",123250000,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,Q9NWW5,Q9NWW5,Ceroid-lipofuscinosis neuronal protein 6,CLN6
3299,0,0,0,0,0,0,0,0,0,0,0,0,0,17830000,0,23609000,34493000,0,,,,4,4,4,"15,9","15,9","15,9","39,436",0,"3,8178",157430000,9,0,0,0,1,0,0,1,0,0,1,0,1,0,2,1,3,2,3,Q9NWY4;A8MVJ9,Q9NWY4;A8MVJ9,UPF0609 protein C4orf27;Putative UPF0609 protein C4orf27-like,C4orf27
3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35413000,,,,1,1,1,"6,6","6,6","6,6","28,636",0,"3,8967",175690000,4,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,Q9NWZ8,Q9NWZ8,Gem-associated protein 8,GEMIN8
3301,0,29812000,0,0,0,0,0,0,0,0,0,0,0,0,0,15054000,18847000,17750000,,,,2,2,2,"19,7","19,7","19,7","21,09",0,"5,7877",166800000,13,1,2,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,Q9NX08,Q9NX08,COMM domain-containing protein 8,COMMD8
3302,0,0,0,62579000,0,0,0,0,15240000,0,0,57241000,0,0,0,0,0,0,,,,4,4,4,"18,7","18,7","18,7","28,449",0,"4,4004",264620000,18,0,1,2,2,1,1,1,0,2,2,2,3,1,4,2,1,0,0,Q9NX20,Q9NX20,"39S ribosomal protein L16, mitochondrial",MRPL16
3303,101980000,109490000,67643000,240590000,104110000,130580000,0,87476000,125630000,73859000,133950000,145570000,70307000,62881000,33530000,68342000,70276000,84550000,,,,3,3,3,"41,2","41,2","41,2","17,201",0,"67,472",1569500000,65,3,3,3,3,3,3,1,2,3,2,3,3,3,3,3,3,3,3,Q9NX24,Q9NX24,H/ACA ribonucleoprotein complex subunit 2,NHP2
3304,0,19542000,0,0,0,0,0,0,0,0,0,0,26005000,47028000,33070000,24741000,22877000,19841000,,,,5,5,5,"17,6","17,6","17,6","38,946",0,"4,3908",304350000,9,0,2,1,0,0,0,1,2,0,1,1,0,3,5,3,3,3,3,Q9NX46,Q9NX46,Poly(ADP-ribose) glycohydrolase ARH3,ADPRHL2
3305,9221199872,9710399488,8079200256,14840999936,14366999552,17098999808,13905000448,13751000064,15568000000,10439999488,14001000448,12613000192,12142000128,7827700224,4763899904,10104999936,10005999616,13445000192,,,,33,33,33,"55,4","55,4","55,4","43,614",0,"323,31",205340000000,877,28,28,26,30,30,30,29,30,31,29,31,30,29,27,27,28,29,31,Q9NX58,Q9NX58,Cell growth-regulating nucleolar protein,LYAR
3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823760,,,,1,1,1,"5,7","5,7","5,7","34,584","0,0093758","1,5695",14332000,4,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,Q9NXB9,Q9NXB9,Elongation of very long chain fatty acids protein 2,ELOVL2
3307,32627000,47926000,35855000,62736000,54716000,53560000,60497000,57446000,49307000,79447000,58608000,64947000,71903000,49144000,70031000,151900000,169020000,159800000,,,,14,14,14,"22,4","22,4","22,4","97,809",0,"22,666",1433000000,54,4,7,3,3,5,5,3,5,4,7,5,5,6,3,9,10,14,9,Q9NXE4,Q9NXE4,Sphingomyelin phosphodiesterase 4,SMPD4
3308,45104000,35934000,29842000,55508000,42499000,48540000,40322000,36579000,51037000,38292000,40073000,52360000,25831000,41498000,0,29854000,28675000,22257000,,,,5,5,5,16,16,16,"49,647",0,"6,0854",606830000,28,3,2,3,4,3,3,3,3,3,4,2,2,4,4,1,2,2,4,Q9NXE8,Q9NXE8,Pre-mRNA-splicing factor CWC25 homolog,CWC25
3309,58086000,80719000,68597000,57288000,73071000,74587000,64897000,73389000,72187000,72086000,79038000,62942000,68258000,101070000,124450000,82537000,77575000,74649000,,,,14,14,14,"22,2","22,2","22,2","105,67",0,"25,662",1455900000,63,5,7,5,3,4,5,6,8,4,6,5,3,7,10,11,9,8,6,Q9NXF1,Q9NXF1,Testis-expressed sequence 10 protein,TEX10
3310,40636000,55378000,39466000,0,0,29126000,55297000,61705000,56142000,27228000,25938000,23558000,61015000,52372000,42337000,63370000,68359000,66128000,,,,10,10,10,"20,8","20,8","20,8","72,233",0,"34,429",796560000,57,5,6,6,1,0,2,5,6,4,3,3,2,6,7,6,10,9,7,Q9NXH9,Q9NXH9,tRNA (guanine(26)-N(2))-dimethyltransferase,TRMT1
3311,17296000,11385000,0,0,0,28699000,16720000,0,0,18914000,0,17827000,0,16932000,27634000,15726000,34871000,32341000,,,,4,4,4,"22,7","22,7","22,7","37,026",0,"16,86",273490000,16,2,2,1,1,1,2,3,1,1,2,1,3,2,2,2,2,3,2,Q9NXK8,Q9NXK8,F-box/LRR-repeat protein 12,FBXL12
3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862500,0,0,,,,1,1,1,1,1,1,"127,31","0,0030986","2,1113",53981000,5,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,Q9NXL9,Q9NXL9,DNA helicase MCM9,MCM9
3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15766000,,,,1,1,1,"2,6","2,6","2,6","43,551","0,0060373","1,7919",121120000,13,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,Q9NXR7,Q9NXR7,BRCA1-A complex subunit BRE,BRE
3314,0,0,0,0,0,0,0,0,0,0,15073000,0,0,0,0,0,0,0,,,,1,1,1,"3,1","3,1","3,1","46,742","0,0070729","1,7155",45255000,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Q9NXR8,Q9NXR8,Inhibitor of growth protein 3,ING3
3315,24665000,19241000,22721000,13228000,12530000,12190000,13308000,13376000,11491000,13478000,13072000,12765000,15859000,15595000,12971000,15903000,16400000,14885000,,,,5,5,5,"12,1","12,1","12,1","61,124",0,"18,114",290710000,20,4,3,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,Q9NXV6,Q9NXV6,CDKN2A-interacting protein,CDKN2AIP
3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16720000,43660000,0,31099000,,,,3,3,3,"16,6","16,6","16,6","33,837",0,"4,4697",151270000,4,1,1,0,0,1,0,0,0,0,0,0,0,1,1,2,3,2,3,Q9NXW9,Q9NXW9,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4,ALKBH4
3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6869600,0,0,0,,,,2,2,2,"12,2","12,2","12,2","44,301","0,00030102","2,9143",15149000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Q9NXX6,Q9NXX6,Non-structural maintenance of chromosomes element 4 homolog A,NSMCE4A
3318,0,0,0,0,392430016,0,458809984,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,"2,7","2,7","2,7","82,588","0,0057676","1,8053",3088700000,5,1,2,2,2,2,1,2,1,1,0,0,0,1,1,1,0,1,1,Q9NY33,Q9NY33,Dipeptidyl peptidase 3,DPP3
3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19750000,,,,1,1,1,"2,3","2,3","2,3","63,132","0,0036445","2,0222",326610000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Q9NY61,Q9NY61,Protein AATF,AATF
3320,3084699904,2704199936,2551600128,2897100032,2366400000,2766700032,2483300096,3080499968,3780199936,2090000000,2781499904,2881400064,1359200000,1147800064,608019968,1202400000,1030000000,1138700032,,,,28,28,28,"62,2","62,2","62,2","61,589",0,"277,9",34701000000,502,25,25,27,24,22,23,24,25,24,24,22,26,20,19,17,20,20,17,Q9NY93,Q9NY93,Probable ATP-dependent RNA helicase DDX56,DDX56
3321,364409984,348500000,315860000,81479000,152220000,162690000,180840000,161590000,121940000,129530000,153150000,136700000,310889984,171860000,157370000,103740000,100640000,92813000,,,,13,12,12,18,"16,8","16,8","106,12",0,"21,28",3175600000,82,12,12,8,2,3,6,9,6,6,7,6,6,10,9,7,6,6,8,Q9NYF8,Q9NYF8,Bcl-2-associated transcription factor 1,BCLAF1
3322,48286000,54839000,41642000,82142000,62815000,56566000,0,57797000,0,69284000,47917000,51839000,65847000,79881000,88443000,87015000,82539000,84243000,,,,10,10,10,"20,1","20,1","20,1","70,193",0,"46,906",1131000000,44,4,5,4,7,4,2,3,4,1,6,5,5,5,4,4,8,9,8,Q9NYH9,Q9NYH9,U3 small nucleolar RNA-associated protein 6 homolog,UTP6
3323,15795000,11973000,12801000,12274000,12119000,12974000,12389000,12596000,12226000,10030000,12536000,12471000,10468000,10272000,0,11679000,0,0,,,,3,3,3,"4,9","4,9","4,9","116,03",0,"5,5025",156100000,13,3,2,2,2,2,3,3,3,3,2,3,2,2,2,0,2,1,1,Q9NYI0,Q9NYI0,PH and SEC7 domain-containing protein 3,PSD3
3324,29673000,34112000,33219000,0,37658000,0,45600000,0,0,45200000,0,21487000,61804000,96290000,113020000,28834000,33049000,30349000,,,,8,8,8,"29,6","29,6","29,6","38,711",0,"14,419",785420000,21,5,4,2,1,2,2,2,1,2,5,1,2,8,6,7,2,5,2,Q9NYK5,Q9NYK5,"39S ribosomal protein L39, mitochondrial",MRPL39
3325,0,26821000,0,0,0,0,53138000,0,0,0,0,0,0,49315000,42883000,0,0,0,,,,5,5,5,"10,8","10,8","10,8","91,154","0,0003095","3,2938",358290000,11,1,3,2,1,1,1,3,1,1,1,1,1,2,4,4,2,1,1,Q9NYL2,Q9NYL2,Mitogen-activated protein kinase kinase kinase MLT,ZAK
3326,19602000,14389000,17087000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,5,"17,6","17,6","17,6","39,594",0,"4,5521",144360000,9,4,4,2,1,0,1,2,1,2,1,1,1,2,1,1,1,1,2,Q9NYL9;P28289,Q9NYL9,Tropomodulin-3,TMOD3
3327,0,27277000,32012000,0,0,0,0,0,0,60416000,0,37636000,0,60331000,61514000,0,30588000,0,,,,2,2,2,"13,4","13,4","13,4","35,293",0,"34,227",522620000,17,1,1,2,0,1,2,1,1,0,2,1,2,1,2,2,0,1,1,Q9NYP7,Q9NYP7,Elongation of very long chain fatty acids protein 5,ELOVL5
3328,34771000,27678000,29433000,0,0,0,0,0,0,0,0,29951000,0,0,0,0,0,0,,,,3,3,3,"20,6","20,6","20,6","25,863",0,"6,6112",209280000,6,2,3,2,0,0,0,1,1,1,0,1,2,2,0,1,0,1,1,Q9NYP9,Q9NYP9,Protein Mis18-alpha,MIS18A
3329,0,0,0,0,0,0,0,0,0,0,13252000,0,0,0,0,17060000,0,17053000,,,,4,4,4,"22,5","22,5","22,5","21,508","0,0068362","1,748",137590000,7,1,0,0,0,0,0,1,1,0,1,2,2,1,1,1,3,3,3,Q9NYR9,Q9NYR9,NF-kappa-B inhibitor-interacting Ras-like protein 2,NKIRAS2
3330,48226000,56725000,34055000,46934000,69347000,43981000,53075000,73489000,0,67094000,31973000,54986000,94879000,97514000,103690000,43983000,58107000,57113000,,,,15,15,15,"14,5","14,5","14,5","177,19",0,"43,387",1141000000,43,4,8,3,3,4,4,5,5,1,6,3,2,9,10,12,4,8,7,Q9NYU2,Q9NYU2,UDP-glucose:glycoprotein glucosyltransferase 1,UGGT1
3331,359870016,344800000,329230016,152740000,167500000,175810000,231700000,194740000,147080000,224490000,220140000,238040000,222040000,232010000,230340000,216620000,224390000,205890000,,,,17,17,15,"21,7","21,7","19,8","164,15",0,"160,86",4190200000,97,14,15,14,8,8,9,10,10,6,10,9,12,12,16,12,13,11,9,Q9NYV4;P50750;O94921,Q9NYV4,Cyclin-dependent kinase 12,CDK12
3332,83857000,77826000,82484000,153150000,157510000,156870000,161580000,159380000,114240000,135660000,133000000,152330000,126320000,141020000,130380000,94727000,83592000,78026000,,,,16,16,16,28,28,28,"81,462",0,"47,344",2010700000,95,6,5,6,11,11,11,10,8,6,9,12,10,7,9,11,7,10,9,Q9NYY8,Q9NYY8,FAST kinase domain-containing protein 2,FASTKD2
